"session_i","session_j","run_i","run_j","component","PLV"
4,13,1,1,10,0.177558020914647
4,13,1,2,10,0.128035012156695
4,13,2,1,10,0.146920287004908
4,13,2,2,10,0.0170774490824821
4,14,1,1,10,0.291131902054863
4,14,1,2,10,0.20387587444847
4,14,2,1,10,0.282580433977578
4,14,2,2,10,0.174274460221045
4,15,1,1,10,0.122986842223805
4,15,1,2,10,0.0805192469451551
4,15,2,1,10,0.0125418628776204
4,15,2,2,10,0.0883500364023482
4,16,1,1,10,0.0181917933503019
4,16,1,2,10,0.13538763657322
4,16,2,1,10,0.0550107486121934
4,16,2,2,10,0.101945457480447
4,17,1,1,10,0.0945984700345689
4,17,1,2,10,0.142339253679461
4,17,2,1,10,0.0788824120487066
4,17,2,2,10,0.161451206282153
4,18,1,1,10,0.21954337777687
4,18,1,2,10,0.119354064707826
4,18,2,1,10,0.0997288609239105
4,18,2,2,10,0.12759464199115
4,19,1,1,10,0.267535128174257
4,19,1,2,10,0.177570435401481
4,19,2,1,10,0.0733285126370386
4,19,2,2,10,0.187394215513739
5,1,1,1,10,0.0642061984020906
5,1,1,2,10,0.110383547632893
5,1,2,1,10,0.0972328341058289
5,1,2,2,10,0.222771885730772
5,2,1,1,10,0.227014893249238
5,2,1,2,10,0.0348625431380061
5,2,2,1,10,0.139894904386188
5,2,2,2,10,0.0862289359938821
5,3,1,1,10,0.269018654482541
5,3,1,2,10,0.18025010309018
5,3,2,1,10,0.0981670706052638
5,3,2,2,10,0.283730054272224
5,4,1,1,10,0.118786827651861
5,4,1,2,10,0.11490377604802
5,4,2,1,10,0.263286230694988
5,4,2,2,10,0.144893770447707
5,5,1,1,10,0.234033878742998
5,5,1,2,10,0.297772827942072
5,5,2,1,10,0.176229873064562
5,5,2,2,10,0.270351557092941
5,6,1,1,10,0.156569133062686
5,6,1,2,10,0.212953263508812
5,6,2,1,10,0.190352129796009
5,6,2,2,10,0.211375199732494
5,7,1,1,10,0.0677754332637422
5,7,1,2,10,0.195762614301476
5,7,2,1,10,0.0993327381781289
5,7,2,2,10,0.259043660249269
5,8,1,1,10,0.152937980201898
5,8,1,2,10,0.21447976696375
5,8,2,1,10,0.0692476562599854
5,8,2,2,10,0.204511944171904
5,9,1,1,10,0.364399170283046
5,9,1,2,10,0.0586251290398376
5,9,2,1,10,0.276841677016974
5,9,2,2,10,0.122965862018369
5,10,1,1,10,0.0995718129384851
5,10,1,2,10,0.206254376058779
5,10,2,1,10,0.160965302514089
5,10,2,2,10,0.203408803564835
5,11,1,1,10,0.022497509004832
5,11,1,2,10,0.117131720210996
5,11,2,1,10,0.260011839891842
5,11,2,2,10,0.12841568274502
5,12,1,1,10,0.0595814048852378
5,12,1,2,10,0.0375925824519846
5,12,2,1,10,0.112738342042075
5,12,2,2,10,0.0732821356734025
5,13,1,1,10,0.0742473611741535
5,13,1,2,10,0.187702951254825
5,13,2,1,10,0.106298358136921
5,13,2,2,10,0.133243222173237
5,14,1,1,10,0.225226337082254
5,14,1,2,10,0.11675110873702
5,14,2,1,10,0.0888269042296897
5,14,2,2,10,0.0915785122003101
5,15,1,1,10,0.189823359103605
5,15,1,2,10,0.107293407118408
5,15,2,1,10,0.174108977077854
5,15,2,2,10,0.206765031957769
5,16,1,1,10,0.160685701800833
5,16,1,2,10,0.0628354350310453
5,16,2,1,10,0.231065854644073
5,16,2,2,10,0.0304800833488349
5,17,1,1,10,0.110963600027167
5,17,1,2,10,0.0950257575488616
5,17,2,1,10,0.0362975459329256
5,17,2,2,10,0.146948305934646
5,18,1,1,10,0.0615605543485598
5,18,1,2,10,0.102902163140184
5,18,2,1,10,0.235373730110214
5,18,2,2,10,0.168961254035138
5,19,1,1,10,0.394309578756374
5,19,1,2,10,0.113705555097967
5,19,2,1,10,0.355701289207886
5,19,2,2,10,0.140695734936172
6,1,1,1,10,0.128896956420974
6,1,1,2,10,0.145878864414653
6,1,2,1,10,0.039329436997369
6,1,2,2,10,0.129526882388824
6,2,1,1,10,0.385287561695328
6,2,1,2,10,0.164936120305048
6,2,2,1,10,0.318553809308816
6,2,2,2,10,0.25086613174747
6,3,1,1,10,0.217574363530526
6,3,1,2,10,0.0656013467449714
6,3,2,1,10,0.21661296775542
6,3,2,2,10,0.218975421988596
6,4,1,1,10,0.264758924519505
6,4,1,2,10,0.272473816641776
6,4,2,1,10,0.23466729223597
6,4,2,2,10,0.247443948774663
6,5,1,1,10,0.0515405164465196
6,5,1,2,10,0.129615544725993
6,5,2,1,10,0.154772422400571
6,5,2,2,10,0.0205501531312124
6,6,1,1,10,0.0529102072975824
6,6,1,2,10,0.123977660562744
6,6,2,1,10,0.114000899842279
6,6,2,2,10,0.161784145503146
6,7,1,1,10,0.059273150168456
6,7,1,2,10,0.133447942643741
6,7,2,1,10,0.126351188240757
6,7,2,2,10,0.278998573214882
6,8,1,1,10,0.160716152564081
6,8,1,2,10,0.140073166752266
6,8,2,1,10,0.0805389215004262
6,8,2,2,10,0.213042068153464
6,9,1,1,10,0.201888267084198
6,9,1,2,10,0.0933360791452444
6,9,2,1,10,0.199103212400865
6,9,2,2,10,0.107931891788597
6,10,1,1,10,0.0414996219353013
6,10,1,2,10,0.0552461836876749
6,10,2,1,10,0.073784599334941
6,10,2,2,10,0.0895071581599076
6,11,1,1,10,0.106483103268298
6,11,1,2,10,0.115869060979722
6,11,2,1,10,0.129711782501633
6,11,2,2,10,0.11685525905766
6,12,1,1,10,0.0459774894481603
6,12,1,2,10,0.191333178198249
6,12,2,1,10,0.141757235560581
6,12,2,2,10,0.183567890778107
6,13,1,1,10,0.0673295087473961
6,13,1,2,10,0.06340188140353
6,13,2,1,10,0.142030232285164
6,13,2,2,10,0.154173364494442
6,14,1,1,10,0.188061134815094
6,14,1,2,10,0.223292613585688
6,14,2,1,10,0.280434502477734
6,14,2,2,10,0.16535286803511
6,15,1,1,10,0.162493797463864
6,15,1,2,10,0.0790370702960019
6,15,2,1,10,0.147692155705409
6,15,2,2,10,0.232022080114704
6,16,1,1,10,0.0818716532871886
6,16,1,2,10,0.238534903124938
6,16,2,1,10,0.0392946269315241
6,16,2,2,10,0.146888812280344
6,17,1,1,10,0.0868309775461386
6,17,1,2,10,0.134444465429086
6,17,2,1,10,0.123509805483845
6,17,2,2,10,0.0565173107985126
6,18,1,1,10,0.09776876612255
6,18,1,2,10,0.08307493370802
6,18,2,1,10,0.158074576424866
6,18,2,2,10,0.131685919153321
6,19,1,1,10,0.0950423248364587
6,19,1,2,10,0.161745311031622
6,19,2,1,10,0.195379780027707
6,19,2,2,10,0.116155327758222
7,1,1,1,10,0.212468971144951
7,1,1,2,10,0.088952399861333
7,1,2,1,10,0.149779099254027
7,1,2,2,10,0.0892567072150507
7,2,1,1,10,0.257448989933672
7,2,1,2,10,0.0313264618968009
7,2,2,1,10,0.200944230472326
7,2,2,2,10,0.121571905272759
7,3,1,1,10,0.188163827356976
7,3,1,2,10,0.258050343188962
7,3,2,1,10,0.220298981942042
7,3,2,2,10,0.357948576306442
7,4,1,1,10,0.151890154822505
7,4,1,2,10,0.265261976993362
7,4,2,1,10,0.183027352744762
7,4,2,2,10,0.0925962387049859
7,5,1,1,10,0.072820118947647
7,5,1,2,10,0.427964360257591
7,5,2,1,10,0.177286443173608
7,5,2,2,10,0.135036936576625
7,6,1,1,10,0.0188092308043067
7,6,1,2,10,0.0738199172345679
7,6,2,1,10,0.171049643058395
7,6,2,2,10,0.209439531954006
7,7,1,1,10,0.312317179888801
7,7,1,2,10,0.235818059064588
7,7,2,1,10,0.136191801795819
7,7,2,2,10,0.387693243654996
7,8,1,1,10,0.0871356344166921
7,8,1,2,10,0.117732710726161
7,8,2,1,10,0.171660045987592
7,8,2,2,10,0.267120877757006
7,9,1,1,10,0.0927842281549763
7,9,1,2,10,0.119091918994757
7,9,2,1,10,0.238763797951348
7,9,2,2,10,0.163303696905579
7,10,1,1,10,0.120958638579181
7,10,1,2,10,0.265594739256076
7,10,2,1,10,0.293445050999952
7,10,2,2,10,0.0749720375568344
7,11,1,1,10,0.137334631338604
7,11,1,2,10,0.0822792217348319
7,11,2,1,10,0.264578251315968
7,11,2,2,10,0.275143476395935
7,12,1,1,10,0.031423033044987
7,12,1,2,10,0.156418181961264
7,12,2,1,10,0.144874900940484
7,12,2,2,10,0.371402998878166
7,13,1,1,10,0.0437931633580986
7,13,1,2,10,0.18089460586078
7,13,2,1,10,0.065085553678468
7,13,2,2,10,0.281271597102697
7,14,1,1,10,0.0497023224720588
7,14,1,2,10,0.129792054884568
7,14,2,1,10,0.278518698002276
7,14,2,2,10,0.108530503023891
7,15,1,1,10,0.165546109301099
7,15,1,2,10,0.100288941840948
7,15,2,1,10,0.178326383011932
7,15,2,2,10,0.0786434182685915
7,16,1,1,10,0.0790563759641297
7,16,1,2,10,0.0571320994375112
7,16,2,1,10,0.196972640308984
7,16,2,2,10,0.185307033326343
7,17,1,1,10,0.12623746764502
7,17,1,2,10,0.107901567511681
7,17,2,1,10,0.0908333186705559
7,17,2,2,10,0.109911470947466
7,18,1,1,10,0.120563273945091
7,18,1,2,10,0.237256527446823
7,18,2,1,10,0.122755706600902
7,18,2,2,10,0.274666263300585
7,19,1,1,10,0.129627945631522
7,19,1,2,10,0.168553515306304
7,19,2,1,10,0.309513419088105
7,19,2,2,10,0.161498820181314
8,1,1,1,10,0.143558438247332
8,1,1,2,10,0.284660201762365
8,1,2,1,10,0.142333377998272
8,1,2,2,10,0.0997801638562498
8,2,1,1,10,0.180621632396337
8,2,1,2,10,0.106747787381452
8,2,2,1,10,0.160845352622042
8,2,2,2,10,0.0845844523938764
8,3,1,1,10,0.0249491423658637
8,3,1,2,10,0.142069847142095
8,3,2,1,10,0.319528319800626
8,3,2,2,10,0.0778162571529654
8,4,1,1,10,0.348593335076552
8,4,1,2,10,0.242591007230145
8,4,2,1,10,0.393830605577317
8,4,2,2,10,0.186630955627652
8,5,1,1,10,0.137393512250697
8,5,1,2,10,0.155548588909264
8,5,2,1,10,0.248565496907667
8,5,2,2,10,0.164667656934007
8,6,1,1,10,0.0993516709631962
8,6,1,2,10,0.110271963580954
8,6,2,1,10,0.0948778790914102
8,6,2,2,10,0.145623788712788
8,7,1,1,10,0.0829473718623252
8,7,1,2,10,0.0528277469030572
8,7,2,1,10,0.0886982208774588
8,7,2,2,10,0.224538200817464
8,8,1,1,10,0.121259206880773
8,8,1,2,10,0.261901194183955
8,8,2,1,10,0.0872864551396298
8,8,2,2,10,0.202162327262534
8,9,1,1,10,0.282334210235598
8,9,1,2,10,0.187040800589427
8,9,2,1,10,0.178096825346547
8,9,2,2,10,0.133338519143497
8,10,1,1,10,0.194994013151711
8,10,1,2,10,0.201495494556147
8,10,2,1,10,0.172531848309435
8,10,2,2,10,0.204691902008002
8,11,1,1,10,0.185784676375194
8,11,1,2,10,0.0154855103424389
8,11,2,1,10,0.0378800572250743
8,11,2,2,10,0.123038654467996
8,12,1,1,10,0.135083025806664
8,12,1,2,10,0.129418701341053
8,12,2,1,10,0.0765957506990785
8,12,2,2,10,0.156838345335066
8,13,1,1,10,0.17698368444074
8,13,1,2,10,0.168691401053432
8,13,2,1,10,0.0899162355375061
8,13,2,2,10,0.178615198711618
8,14,1,1,10,0.201517492431149
8,14,1,2,10,0.0648867336816484
8,14,2,1,10,0.158680150595765
8,14,2,2,10,0.0429123324802914
8,15,1,1,10,0.0233850899919268
8,15,1,2,10,0.133659293822464
8,15,2,1,10,0.0720537653825203
8,15,2,2,10,0.104354996410897
8,16,1,1,10,0.0651063364511821
8,16,1,2,10,0.133542335076901
8,16,2,1,10,0.0746241363303294
8,16,2,2,10,0.104498342367227
8,17,1,1,10,0.0118244633206843
8,17,1,2,10,0.132590928990819
8,17,2,1,10,0.0822630222077413
8,17,2,2,10,0.114402052371486
8,18,1,1,10,0.174252455175293
8,18,1,2,10,0.23166353675538
8,18,2,1,10,0.0132969380833907
8,18,2,2,10,0.213063066155098
8,19,1,1,10,0.405025502304577
8,19,1,2,10,0.107844689757284
8,19,2,1,10,0.398065880129483
8,19,2,2,10,0.16061916830328
9,1,1,1,10,0.162793177569739
9,1,1,2,10,0.293932309193057
9,1,2,1,10,0.101709145583862
9,1,2,2,10,0.0673122236101307
9,2,1,1,10,0.239546553342609
9,2,1,2,10,0.146852202526278
9,2,2,1,10,0.190659649905209
9,2,2,2,10,0.0416651645308784
9,3,1,1,10,0.325199104694169
9,3,1,2,10,0.197547676980952
9,3,2,1,10,0.342448472367047
9,3,2,2,10,0.112710717261604
9,4,1,1,10,0.10505770429184
9,4,1,2,10,0.285599118073026
9,4,2,1,10,0.299217043124951
9,4,2,2,10,0.19462474883161
9,5,1,1,10,0.177831967158514
9,5,1,2,10,0.122691863588317
9,5,2,1,10,0.215577354431448
9,5,2,2,10,0.182434807488378
9,6,1,1,10,0.144470398987466
9,6,1,2,10,0.211303300552109
9,6,2,1,10,0.0582998765158259
9,6,2,2,10,0.182799656237809
9,7,1,1,10,0.0991171041453494
9,7,1,2,10,0.277445702231586
9,7,2,1,10,0.126719613022049
9,7,2,2,10,0.10807022874112
9,8,1,1,10,0.0288885619351313
9,8,1,2,10,0.0818689637546181
9,8,2,1,10,0.0316706111999156
9,8,2,2,10,0.188081922892073
9,9,1,1,10,0.14317325897031
9,9,1,2,10,0.0844178643049954
9,9,2,1,10,0.333284643625333
9,9,2,2,10,0.119254892101619
9,10,1,1,10,0.190970328440444
9,10,1,2,10,0.144125305698443
9,10,2,1,10,0.167127128337879
9,10,2,2,10,0.318400418090186
9,11,1,1,10,0.192860301191666
9,11,1,2,10,0.138100225836371
9,11,2,1,10,0.143196429697393
9,11,2,2,10,0.103160978504861
9,12,1,1,10,0.1163048278496
9,12,1,2,10,0.24532649771191
9,12,2,1,10,0.0438248332168237
9,12,2,2,10,0.122932558994083
9,13,1,1,10,0.132769920523248
9,13,1,2,10,0.0133672350330563
9,13,2,1,10,0.0851996737675057
9,13,2,2,10,0.220896121362768
9,14,1,1,10,0.255170141949698
9,14,1,2,10,0.206609881625121
9,14,2,1,10,0.191949550827785
9,14,2,2,10,0.0338407205535221
9,15,1,1,10,0.135730780861732
9,15,1,2,10,0.0961335850813518
9,15,2,1,10,0.118608055336669
9,15,2,2,10,0.0253701209978176
9,16,1,1,10,0.0367366606741761
9,16,1,2,10,0.034995326753846
9,16,2,1,10,0.133137871917325
9,16,2,2,10,0.149190625072896
9,17,1,1,10,0.212080048139774
9,17,1,2,10,0.109918134548331
9,17,2,1,10,0.0918024107829394
9,17,2,2,10,0.0905140144805575
9,18,1,1,10,0.224278467022912
9,18,1,2,10,0.0876871701063786
9,18,2,1,10,0.138698319227589
9,18,2,2,10,0.119760392799483
9,19,1,1,10,0.350924551211851
9,19,1,2,10,0.0548728955109688
9,19,2,1,10,0.426676647433198
9,19,2,2,10,0.0998663121952565
10,1,1,1,10,0.11680841258499
10,1,1,2,10,0.253157992125419
10,1,2,1,10,0.118800426474413
10,1,2,2,10,0.0988689629751501
10,2,1,1,10,0.544594352532475
10,2,1,2,10,0.168196816763154
10,2,2,1,10,0.141354732626918
10,2,2,2,10,0.22216542527558
10,3,1,1,10,0.155266164882818
10,3,1,2,10,0.0853558123613537
10,3,2,1,10,0.244557805025488
10,3,2,2,10,0.328139816283227
10,4,1,1,10,0.166513509123582
10,4,1,2,10,0.404332049300414
10,4,2,1,10,0.226283524979852
10,4,2,2,10,0.22469615888481
10,5,1,1,10,0.105697788727962
10,5,1,2,10,0.143428759377606
10,5,2,1,10,0.109060207457089
10,5,2,2,10,0.111967857418867
10,6,1,1,10,0.222230316275069
10,6,1,2,10,0.183430219762438
10,6,2,1,10,0.188982071804368
10,6,2,2,10,0.302311055790689
10,7,1,1,10,0.0689733937784377
10,7,1,2,10,0.117175880757354
10,7,2,1,10,0.123196825391512
10,7,2,2,10,0.147282528161546
10,8,1,1,10,0.0503260329813007
10,8,1,2,10,0.164746127052537
10,8,2,1,10,0.120777731651594
10,8,2,2,10,0.101815409952856
10,9,1,1,10,0.176387829317351
10,9,1,2,10,0.172675171438765
10,9,2,1,10,0.052312910872149
10,9,2,2,10,0.170238581983146
10,10,1,1,10,0.206700115708262
10,10,1,2,10,0.0902257879559324
10,10,2,1,10,0.124963291086625
10,10,2,2,10,0.0939354274764313
10,11,1,1,10,0.152963540805917
10,11,1,2,10,0.16725796042476
10,11,2,1,10,0.271820684245237
10,11,2,2,10,0.112691247311298
10,12,1,1,10,0.196822655067124
10,12,1,2,10,0.157028435070775
10,12,2,1,10,0.129875716850729
10,12,2,2,10,0.129190870675667
10,13,1,1,10,0.165356264705332
10,13,1,2,10,0.104539324692188
10,13,2,1,10,0.0998507957331491
10,13,2,2,10,0.0738174055367009
10,14,1,1,10,0.236040609519783
10,14,1,2,10,0.0418448359353182
10,14,2,1,10,0.220127267412816
10,14,2,2,10,0.237084167972644
10,15,1,1,10,0.103367546630595
10,15,1,2,10,0.110159130470833
10,15,2,1,10,0.213247832097786
10,15,2,2,10,0.0547519446841803
10,16,1,1,10,0.11759165914395
10,16,1,2,10,0.266079886482624
10,16,2,1,10,0.103454569445225
10,16,2,2,10,0.1393556171524
10,17,1,1,10,0.0169118882169169
10,17,1,2,10,0.0292830632248388
10,17,2,1,10,0.0702601694801135
10,17,2,2,10,0.225414489068599
10,18,1,1,10,0.143202995996078
10,18,1,2,10,0.0503316138888487
10,18,2,1,10,0.142994010416677
10,18,2,2,10,0.0598625766764582
10,19,1,1,10,0.0522522829706524
10,19,1,2,10,0.334468208049958
10,19,2,1,10,0.28168675678695
10,19,2,2,10,0.227401163716356
11,1,1,1,10,0.2007465481446
11,1,1,2,10,0.214233121498626
11,1,2,1,10,0.21308664975747
11,1,2,2,10,0.24523785936958
11,2,1,1,10,0.0609374872531797
11,2,1,2,10,0.204413347070973
11,2,2,1,10,0.102810060035402
11,2,2,2,10,0.232811781676776
11,3,1,1,10,0.18945610339249
11,3,1,2,10,0.366611115387588
11,3,2,1,10,0.243754802342283
11,3,2,2,10,0.369319378287112
11,4,1,1,10,0.204531709186189
11,4,1,2,10,0.216897144418558
11,4,2,1,10,0.182512366602083
11,4,2,2,10,0.168525585547216
11,5,1,1,10,0.0958464438265745
11,5,1,2,10,0.233537940324973
11,5,2,1,10,0.146973209964915
11,5,2,2,10,0.199450079901718
11,6,1,1,10,0.288561684181912
11,6,1,2,10,0.233544605697652
11,6,2,1,10,0.201800340806639
11,6,2,2,10,0.371438722623586
11,7,1,1,10,0.124410914218203
11,7,1,2,10,0.20143438150319
11,7,2,1,10,0.124331276928229
11,7,2,2,10,0.267392488409235
11,8,1,1,10,0.0524080020082668
11,8,1,2,10,0.148675885641029
11,8,2,1,10,0.101746329729539
11,8,2,2,10,0.0693423065788875
11,9,1,1,10,0.266439182762882
11,9,1,2,10,0.088601421380898
11,9,2,1,10,0.188985555068653
11,9,2,2,10,0.0399779703930327
11,10,1,1,10,0.122060969954031
11,10,1,2,10,0.27587411138996
11,10,2,1,10,0.15853678278292
11,10,2,2,10,0.137447384845035
11,11,1,1,10,0.127001508919844
11,11,1,2,10,0.172134803221948
11,11,2,1,10,0.26669451574411
11,11,2,2,10,0.189105955051947
11,12,1,1,10,0.0545149890307567
11,12,1,2,10,0.236718843749618
11,12,2,1,10,0.0719132215092751
11,12,2,2,10,0.22154382848934
11,13,1,1,10,0.176170259798297
11,13,1,2,10,0.17326854324825
11,13,2,1,10,0.156173976807353
11,13,2,2,10,0.165966676002816
11,14,1,1,10,0.127498830552939
11,14,1,2,10,0.220556098101005
11,14,2,1,10,0.131102498058927
11,14,2,2,10,0.223738179129808
11,15,1,1,10,0.101142729361982
11,15,1,2,10,0.139951588322848
11,15,2,1,10,0.0239941234325134
11,15,2,2,10,0.134096593191893
11,16,1,1,10,0.110944335115878
11,16,1,2,10,0.167935561518729
11,16,2,1,10,0.0450569699335847
11,16,2,2,10,0.0993762458081923
11,17,1,1,10,0.0691099922390147
11,17,1,2,10,0.0983378337005976
11,17,2,1,10,0.0825398518992499
11,17,2,2,10,0.119348700841469
11,18,1,1,10,0.128459211981661
11,18,1,2,10,0.227026891562443
11,18,2,1,10,0.183969956169208
11,18,2,2,10,0.149537691794415
11,19,1,1,10,0.245418284886148
11,19,1,2,10,0.166458504193959
11,19,2,1,10,0.185653115430113
11,19,2,2,10,0.161004262501673
12,1,1,1,10,0.0885273957012388
12,1,1,2,10,0.102533896093257
12,1,2,1,10,0.143171448420626
12,1,2,2,10,0.282291655849551
12,2,1,1,10,0.173904047547254
12,2,1,2,10,0.0375646971056934
12,2,2,1,10,0.179010359089036
12,2,2,2,10,0.250680564071202
12,3,1,1,10,0.348498831094209
12,3,1,2,10,0.155459797438786
12,3,2,1,10,0.149310806158109
12,3,2,2,10,0.319430845351108
12,4,1,1,10,0.245277005963384
12,4,1,2,10,0.153755200131102
12,4,2,1,10,0.0429793310077058
12,4,2,2,10,0.223912342418895
12,5,1,1,10,0.194094137191758
12,5,1,2,10,0.245579829303415
12,5,2,1,10,0.114052480339647
12,5,2,2,10,0.274125141358818
12,6,1,1,10,0.139054300272631
12,6,1,2,10,0.224642640189638
12,6,2,1,10,0.231338158870048
12,6,2,2,10,0.11281733654759
12,7,1,1,10,0.132537548171409
12,7,1,2,10,0.182349597040608
12,7,2,1,10,0.0520086071947237
12,7,2,2,10,0.315829936898162
12,8,1,1,10,0.0943271004505015
12,8,1,2,10,0.273265296993755
12,8,2,1,10,0.103247304539465
12,8,2,2,10,0.130597046068323
12,9,1,1,10,0.342004984431063
12,9,1,2,10,0.193200361231942
12,9,2,1,10,0.18786370065235
12,9,2,2,10,0.143743058953806
12,10,1,1,10,0.1495262461683
12,10,1,2,10,0.164330509520155
12,10,2,1,10,0.0939960568088423
12,10,2,2,10,0.145604961141375
12,11,1,1,10,0.137788114848477
12,11,1,2,10,0.136281296310842
12,11,2,1,10,0.143630542839065
12,11,2,2,10,0.159280802847849
12,12,1,1,10,0.0383362284452509
12,12,1,2,10,0.223851649165536
12,12,2,1,10,0.113776532306616
12,12,2,2,10,0.235992264412155
12,13,1,1,10,0.107796593194089
12,13,1,2,10,0.215754490954293
12,13,2,1,10,0.223237958496268
12,13,2,2,10,0.0995895911172808
12,14,1,1,10,0.244465353997215
12,14,1,2,10,0.15423439903929
12,14,2,1,10,0.142329245504652
12,14,2,2,10,0.132153388976366
12,15,1,1,10,0.179155762827568
12,15,1,2,10,0.0836251467553525
12,15,2,1,10,0.227933876717211
12,15,2,2,10,0.1277626440337
12,16,1,1,10,0.201116429838327
12,16,1,2,10,0.223779821397354
12,16,2,1,10,0.0739131167731632
12,16,2,2,10,0.127220053923763
12,17,1,1,10,0.089777628908028
12,17,1,2,10,0.0655197399864945
12,17,2,1,10,0.0848162266708669
12,17,2,2,10,0.102143114918271
12,18,1,1,10,0.0746195981055872
12,18,1,2,10,0.108515110701075
12,18,2,1,10,0.288862943044347
12,18,2,2,10,0.211853277574501
12,19,1,1,10,0.464516053921361
12,19,1,2,10,0.110869275879603
12,19,2,1,10,0.0981690300000763
12,19,2,2,10,0.0773093634553575
13,1,1,1,10,0.262476778453541
13,1,1,2,10,0.044998497532494
13,1,2,1,10,0.200977717159199
13,1,2,2,10,0.179989992688311
13,2,1,1,10,0.282207564786021
13,2,1,2,10,0.0832469401295808
13,2,2,1,10,0.0456118304356791
13,2,2,2,10,0.0794468767849407
13,3,1,1,10,0.124799458592232
13,3,1,2,10,0.247469486802998
13,3,2,1,10,0.0752810397171262
13,3,2,2,10,0.161769005068341
13,4,1,1,10,0.266302542884154
13,4,1,2,10,0.168502694957313
13,4,2,1,10,0.282596805701673
13,4,2,2,10,0.195767542960927
13,5,1,1,10,0.119718440491725
13,5,1,2,10,0.15601016814864
13,5,2,1,10,0.0899960041300283
13,5,2,2,10,0.191940987215225
13,6,1,1,10,0.113920882242629
13,6,1,2,10,0.0534833642227337
13,6,2,1,10,0.0162578621373701
13,6,2,2,10,0.113660036557834
13,7,1,1,10,0.137453117035938
13,7,1,2,10,0.15571702485802
13,7,2,1,10,0.154654101970702
13,7,2,2,10,0.0925093384464376
13,8,1,1,10,0.0641778868052137
13,8,1,2,10,0.139773868811394
13,8,2,1,10,0.100860439568705
13,8,2,2,10,0.0739827607538364
13,9,1,1,10,0.100331394806931
13,9,1,2,10,0.197279707280169
13,9,2,1,10,0.20621862589229
13,9,2,2,10,0.123736700280759
13,10,1,1,10,0.121547190440047
13,10,1,2,10,0.124448931784909
13,10,2,1,10,0.24182500842124
13,10,2,2,10,0.163452515170546
13,11,1,1,10,0.104377094304881
13,11,1,2,10,0.154470482813021
13,11,2,1,10,0.0612018230970574
13,11,2,2,10,0.0340333135825137
13,12,1,1,10,0.0758840426515009
13,12,1,2,10,0.110513164598427
13,12,2,1,10,0.0366859538617063
13,12,2,2,10,0.0282187277464134
13,13,1,1,10,0.112560062450111
13,13,1,2,10,0.220669366074623
13,13,2,1,10,0.121016153946293
13,13,2,2,10,0.267064816609796
13,14,1,1,10,0.166641359622951
13,14,1,2,10,0.251818131507393
13,14,2,1,10,0.0721630839093611
13,14,2,2,10,0.297319109448263
13,15,1,1,10,0.102903590486587
13,15,1,2,10,0.10269106861673
13,15,2,1,10,0.227682650355201
13,15,2,2,10,0.098652122778332
13,16,1,1,10,0.133211992844951
13,16,1,2,10,0.0978220935440687
13,16,2,1,10,0.160754028486371
13,16,2,2,10,0.0873261785396242
13,17,1,1,10,0.130696220565687
13,17,1,2,10,0.0476443001723187
13,17,2,1,10,0.139511861363307
13,17,2,2,10,0.122736452691549
13,18,1,1,10,0.124362995927008
13,18,1,2,10,0.114909259423354
13,18,2,1,10,0.120354632965962
13,18,2,2,10,0.305317624929161
13,19,1,1,10,0.173043743211213
13,19,1,2,10,0.282866929916796
13,19,2,1,10,0.0940502544483417
13,19,2,2,10,0.112628471306864
14,1,1,1,10,0.194494565511803
14,1,1,2,10,0.181433115738918
14,1,2,1,10,0.222867509592831
14,1,2,2,10,0.221989765782556
14,2,1,1,10,0.298424071954706
14,2,1,2,10,0.0971902486182915
14,2,2,1,10,0.223594917966612
14,2,2,2,10,0.214248234402576
14,3,1,1,10,0.123370847406323
14,3,1,2,10,0.192919188180461
14,3,2,1,10,0.0808355216844337
14,3,2,2,10,0.0986177020119222
14,4,1,1,10,0.227246776588937
14,4,1,2,10,0.228836516281924
14,4,2,1,10,0.302141339762366
14,4,2,2,10,0.130717934487878
14,5,1,1,10,0.0151400690978975
14,5,1,2,10,0.0438725114157714
14,5,2,1,10,0.155104126800029
14,5,2,2,10,0.158970862978453
14,6,1,1,10,0.0632834561752284
14,6,1,2,10,0.164908364828905
14,6,2,1,10,0.107764794074351
14,6,2,2,10,0.17275216162179
14,7,1,1,10,0.0819408643430199
14,7,1,2,10,0.16409250677338
14,7,2,1,10,0.117270402437026
14,7,2,2,10,0.118414087488004
